02:14:06,45.1,0
02:14:07,45.1,0
02:14:09,45.1,0
02:14:09,45.1,0
02:14:10,45.1,0
02:14:11,45.1,0
02:14:12,45.1,0
02:14:12,45.1,0
02:14:13,45.1,0
02:14:14,45.1,0
02:14:15,45.1,0
02:14:16,45.1,0
02:14:16,45.1,0
02:14:17,45.1,0
02:14:18,45.1,0
02:14:19,45.1,0
02:14:19,45.1,0
02:14:20,45.1,0
02:14:21,45.1,0
02:14:22,45.1,0
02:14:23,45.1,0
02:14:23,45.1,0
02:14:24,45.1,0
02:14:25,45.1,0
02:14:26,45.1,0
02:14:26,45.1,0
02:14:27,45.1,0
02:14:29,45.1,0
02:14:30,45.1,0
02:14:30,45.1,0
02:14:31,45.1,0
02:14:32,45.1,0
02:14:33,45.1,0
02:14:34,45.1,0
02:14:34,45.1,0
02:14:35,45.1,0
02:14:36,45.1,0
02:14:37,45.1,0
02:14:37,45.1,0
02:14:38,45.1,0
02:14:39,45.1,0
02:14:40,45.1,0
02:14:40,45.1,0
02:14:41,45.1,0
02:14:42,45.1,0
02:14:43,45.1,0
02:14:44,45.1,0
02:14:44,45.1,0
02:14:45,45.1,0
02:14:46,45.1,0
02:14:47,45.1,0
02:14:47,45.1,0
02:14:48,45.1,0
02:14:49,45.1,0
02:14:50,45.1,0
02:14:50,45.1,0
02:14:51,45.1,0
02:14:52,45.1,0
02:14:53,45.1,0
02:14:53,45.1,0
02:14:54,45.1,0
02:14:55,45.1,0
02:14:56,45.1,0
02:14:57,45.1,0
02:14:57,45.1,0
02:14:58,45.1,0
02:14:59,45.1,0
02:15:00,45.1,0
02:15:00,45.1,0
02:15:01,45.1,0
02:15:02,45.1,0
02:19:04,45.1,0
02:20:04,45.1,0
02:21:04,45.1,0
02:22:03,45.1,0
02:23:08,45.1,0
02:29:08,45,8100
02:30:08,45,0
02:31:08,45,0
02:32:08,45,0
02:33:08,45,0
02:34:08,45,0
02:35:08,45,0
02:36:08,45,0
02:37:07,45,0
02:38:07,45,0
02:39:08,45,0
02:40:09,45,0
02:41:08,45,0
02:42:08,45,0
02:43:08,45,107
02:44:08,45,0
02:45:08,45,0
02:58:07,45,0
02:59:07,45,0
03:00:07,45,0
03:01:08,45,0
03:02:07,45,0
03:03:07,45,0
03:04:07,45,0
03:05:07,45,0
03:06:07,45,0
03:07:07,45,0
03:08:07,45,0
03:09:07,45,0
03:10:08,45,0
03:17:10,45,0
03:18:10,45,0
03:19:10,45,0
03:20:10,45,0
03:21:11,45,0
03:22:10,45,0
03:23:11,45,0
03:24:11,45,0
03:25:11,45,0
03:26:10,45,0
03:27:10,45,0
03:28:11,45,0
03:29:11,45,0
03:30:10,45,0
03:31:11,45,0
03:32:10,45,0
03:33:10,45,0
03:34:10,45,0
03:35:10,45,0
03:36:11,45,0
03:37:10,45,0
03:38:11,45,0
03:39:11,45,0
03:40:11,45,0
03:41:11,45,0
03:42:10,45,0
03:43:10,45,0
03:44:12,45,0
03:45:11,45,0
03:46:11,45,0
03:47:11,45,0
03:48:11,45,0
03:49:11,45,0
03:50:11,45,0
03:51:11,45,0
03:52:11,45,0
03:53:11,45,0
03:54:11,45,0
03:55:11,45,0
03:56:11,45,0
03:57:11,45,0
03:58:12,45,0
03:59:11,45,0
04:00:11,45,0
04:01:11,45,0
04:02:12,45,0
04:03:12,45,0
04:04:11,45,0
04:05:11,45,0
04:06:11,45,0
04:07:12,45,0
04:08:11,45,0
04:09:11,45,0
04:10:11,45,0
04:11:12,45,0
04:12:12,45,0
04:13:48,45,0
04:14:11,45,0
04:15:12,45,0
04:16:12,45,0
04:17:11,45.5,1050
04:18:11,45.5,0
04:19:11,45.5,0
04:20:11,45.5,0
04:21:11,45.5,0
04:22:12,45.5,0
04:23:11,45.5,0
04:24:12,45.5,0
04:25:12,45.5,0
04:26:11,45.5,0
04:27:12,45.5,0
04:28:12,45.5,0
04:29:11,45.5,0
04:30:15,45.5,0
04:31:11,45.5,0
04:32:12,45.5,0
04:33:11,45.5,0
04:34:11,45.5,0
04:35:12,45.5,0
04:36:11,45.5,0
04:37:11,45.5,0
04:38:11,45.5,0
04:39:11,45.5,0
04:40:11,45.5,0
04:41:11,45.5,0
04:42:11,45.5,0
04:43:11,45.5,0
04:44:11,45.5,0
04:45:12,45.5,0
04:46:11,45.5,0
04:47:11,45.5,0
04:48:11,45.5,0
04:49:11,45.5,0
04:50:11,45.5,0
04:51:12,45.5,0
04:52:12,45.5,0
04:53:12,45.5,0
04:54:12,45.5,0
04:55:13,45.5,0
04:56:12,45.5,0
04:57:11,45.5,0
04:58:11,45.5,0
